time,volt,current,compound
4.8600,0.3300,65.3900,(Zn+Cu)0.1
4.8700,0.3350,65.7571,(Zn+Cu)0.1
4.8800,0.3400,65.9401,(Zn+Cu)0.1
4.8900,0.3450,66.5459,(Zn+Cu)0.1
4.9000,0.3500,67.0157,(Zn+Cu)0.1
4.9100,0.3550,67.2018,(Zn+Cu)0.1
4.9200,0.3600,68.7821,(Zn+Cu)0.1
4.9300,0.3650,69.1629,(Zn+Cu)0.1
4.9400,0.3700,69.4070,(Zn+Cu)0.1
4.9500,0.3750,69.7734,(Zn+Cu)0.1
4.9600,0.3800,69.8504,(Zn+Cu)0.1
4.9700,0.3850,70.4294,(Zn+Cu)0.1
4.9800,0.3900,70.8870,(Zn+Cu)0.1
4.9900,0.3950,71.2107,(Zn+Cu)0.1
5.0000,0.4000,72.8240,(Zn+Cu)0.1
5.0100,0.4050,73.2792,(Zn+Cu)0.1
5.0200,0.4100,73.7063,(Zn+Cu)0.1
5.0300,0.4150,73.7391,(Zn+Cu)0.1
5.0400,0.4200,74.0838,(Zn+Cu)0.1
5.0500,0.4250,74.8236,(Zn+Cu)0.1
5.0600,0.4300,75.2582,(Zn+Cu)0.1
5.0700,0.4350,75.8752,(Zn+Cu)0.1
5.0800,0.4400,77.7663,(Zn+Cu)0.1
5.0900,0.4450,78.5723,(Zn+Cu)0.1
5.1000,0.4500,79.2556,(Zn+Cu)0.1
5.1100,0.4550,79.7339,(Zn+Cu)0.1
5.1200,0.4600,80.1466,(Zn+Cu)0.1
5.1300,0.4650,80.7923,(Zn+Cu)0.1
5.1400,0.4700,80.9829,(Zn+Cu)0.1
5.1500,0.4750,82.1021,(Zn+Cu)0.1
5.1600,0.4800,82.4540,(Zn+Cu)0.1
5.1700,0.4850,84.8094,(Zn+Cu)0.1
5.1800,0.4900,85.6482,(Zn+Cu)0.1
5.1900,0.4950,86.1213,(Zn+Cu)0.1
5.2000,0.5000,86.2987,(Zn+Cu)0.1
5.2100,0.5000,86.9721,(Zn+Cu)0.1
